11710|35195|1171011300|서울특별시|송파구|거여동|117103123010|성내천로|0|126|5|더숲에이동|05736|주택|0|거여1동|968389.872844|1944456.942809|31
11710|35180|1171010400|서울특별시|송파구|송파동|117104169009|가락로21길|0|61|0|스카이하임|05666|주택|0|송파1동|965708.98437|1945335.197544|31
11710|35235|1171010400|서울특별시|송파구|송파동|117104169010|가락로23길|0|4|7|소리아리2|05669|주택|0|송파1동|965781.71636|1945026.15718|31
11710|35135|1171010100|서울특별시|송파구|잠실동|117104169167|백제고분로14길|0|4|21||05575|주택|0|잠실본동|963104.649788|1945133.390452|31
11710|35179|1171010600|서울특별시|송파구|삼전동|117104169179|백제고분로28길|0|23|11||05590|주택|0|삼전동|963949.768283|1944684.242764|31
11710|35138|1171010600|서울특별시|송파구|삼전동|117104169181|백제고분로31길|0|28|0|더힐스빌|05602|주택|0|삼전동|964269.495925|1945168.391615|31
11710|35157|1171010400|서울특별시|송파구|송파동|117104169194|백제고분로42길|0|13|16||05666|주택|0|송파1동|965595.966946|1945233.904017|31
11710|35178|1171011100|서울특별시|송파구|방이동|117104169200|백제고분로48길|0|12|6|방이연리지|05641|주택|0|방이2동|965927.965227|1945833.796265|31
11710|35136|1171010600|서울특별시|송파구|삼전동|117104169224|삼학사로19길|0|2|0||05602|근린생활시설|0|삼전동|964373.313209|1945254.515204|31
11710|35176|1171010600|서울특별시|송파구|삼전동|117104169227|삼학사로3길|0|58|0||05596|주택|0|삼전동|963797.687536|1944652.823962|31
11710|35156|1171011200|서울특별시|송파구|오금동|117104169296|성내천로6길|0|8|0|유케이타운|05728|주택|0|오금동|967800.483224|1945030.416151|31
11710|35177|1171010400|서울특별시|송파구|송파동|117104169343|송파대로40길|0|7|0||05667|주택|0|송파1동|965526.788045|1944983.279528|31
11710|35175|1171010700|서울특별시|송파구|가락동|117104169392|오금로34길|0|18|0||05700|주택|0|가락본동|966777.151131|1944823.73879|31
11710|35215|1171011100|서울특별시|송파구|방이동|117104169450|위례성대로16길|0|4|8|제이티플렉스|05637|근린생활시설|0|방이1동|966842.060563|1945980.6666|31
11710|35155|1171011200|서울특별시|송파구|오금동|117104169545|동남로23가길|0|8|14|유케이타운|05727|주택|0|오금동|967589.440219|1944787.65021|31
11710|35137|1171010800|서울특별시|송파구|문정동|117104853403|법원로8길|0|9|0|문정 청림빌딩|05855|업무시설|0|문정2동|966563.441635|1942856.937137|31
11740|26296|1174010900|서울특별시|강동구|천호동|117403124005|선사로|0|83|19|광나루수난구조대|05250|업무시설|0|천호제2동|966246.726008|1949607.934336|31
11740|17179|1174010700|서울특별시|강동구|암사동|117403124005|선사로|0|83|106|한강공원 광나루안내센터|05249|업무시설|0|암사제2동|966628.346158|1950131.46957|31
11740|26250|1174010200|서울특별시|강동구|고덕동|117404172100|동남로82길|0|29|10||05219|주택|0|고덕제2동|969841.359806|1951344.249625|31
11740|26249|1174010200|서울특별시|강동구|고덕동|117404172100|동남로82길|0|29|12||05219|주택|0|고덕제2동|969829.725184|1951344.700881|31
11740|26230|1174010100|서울특별시|강동구|명일동|117404172141|상암로63길|0|39|12|골든하임|05271|주택|0|명일제2동|969387.169821|1949957.365178|31
11740|26290|1174010100|서울특별시|강동구|명일동|117404172141|상암로63길|0|39|14|에브라임|05271|주택|0|명일제2동|969375.741961|1949957.052614|31
11740|26292|1174010800|서울특별시|강동구|성내동|117404172187|성안로9길|0|18|8||05395|주택|0|성내제1동|967338.868002|1947873.107308|31
11740|26229|1174010200|서울특별시|강동구|고덕동|117404172205|아리수로82길|0|5|36|그린나래빌|05221|주택|0|고덕제2동|970710.721261|1951436.978456|31
